"","id","publish","title","viewCount","likeCount","dislikeCount","commentCount"
"175","P-wj_nduMmo","2016-01-12T08:00:00.000Z","【セイキンのスプラトゥーン】 Part2 / 初めてジャイロ操作に挑戦！【Splatoon】",826725,2831,327,1612
"176","Q--V4FHG2tg","2016-01-09T08:34:32.000Z","【モンスト】どうもマッチショット兄弟です。イザナミにマッチショットをキメて勝利せよ！【セイキンゲームズ】",1372129,3307,948,708
"177","46scV6UMEJg","2016-01-08T11:28:18.000Z","【マインクラフト】本編Part12 - 初めての魚釣り！【セイキン夫婦のマイクラ実況】",1252049,4239,253,1391
"178","QcRnAPNYfGE","2016-01-05T10:52:13.000Z","【セイキンのスプラトゥーン】 Part1 / セイキン、スプラトゥーンデビュー！【Splatoon】",1655561,5760,690,2836
"179","apQCRT_MX1U","2016-01-02T02:57:40.000Z","【モンスト】ヒカキン、セイキン、ジジキンで超獣神祭10連！【セイキンゲームズ】",902609,4033,243,668
"180","kRxFVi8_IHw","2015-12-27T02:16:22.000Z","【モンスト】新超絶イサ゛ナミ零（ゼロ）初見プレイ！【セイキンゲームズ】",594060,2064,461,565
"181","Zz_gS8MH5o4","2015-12-19T10:40:50.000Z","【マインクラフト】本編Part11 ボートで滝つぼへダイブしてみた！【セイキン夫婦のマイクラ実況】",1944285,5597,437,1055
"182","_zI5p5jV9Ic","2015-12-11T08:59:35.000Z","【マインクラフト】本編Part10 初めてのエンチャント！そして超巨大キノコ完成！【セイキン夫婦のマイクラ実況】",1968544,5753,459,1532
"183","BXNx2d35LEw","2015-11-24T08:42:39.000Z","【マインクラフト】本編Part9 セイキン VS ポンちゃん ダイヤモンド探しバトル！【セイキン夫婦のマイクラ実況】",2187367,5240,350,1203
"184","DhXd0wbe560","2015-11-19T10:58:03.000Z","アヒルを助けるゲーム「アキュア」にヒカキン、セイキン、はじめしゃちょー、レオンチャンネルのキャラが登場！",914100,1737,187,297
"185","S-kpYzAkLmg","2015-11-13T10:32:08.000Z","【マインクラフト】本編Part8 ダイヤモンドを求めて廃坑探検！【セイキン夫婦のマイクラ実況】",1971163,4784,336,1179
"186","0hiqdNk8q8U","2015-11-03T12:57:44.000Z","3ヶ月ぶりの超獣神祭！オーブ150個全部使って30連ガチャ！大フィーバー！！！",2153642,7235,1560,1838
"187","JWIyVJg1eVs","2015-10-24T10:01:39.000Z","【マインクラフト】本編Part7 カラフル羊牧場作ってみた！【セイキン夫婦のマイクラ実況】",2088746,5125,388,1207
"188","JRPBbr02iw0","2015-10-24T04:58:42.000Z","【無限∞ナイツ】ラスボス小林幸子に挑む！！",188709,565,95,166
"189","z_JPpw__KAo","2015-10-17T04:00:00.000Z","【超リアル】次世代ゲーム3Dエンジンから生まれた「太極パンダ」に挑戦！！",111001,471,71,97
"190","3kvnenZUgqI","2015-10-07T08:34:51.000Z","【マインクラフト】本編Part6 ゾンビからニンジンとジャガイモを手に入れろ！【セイキン夫婦のマイクラ実況】",2931169,6288,701,1953
"191","n6xDvzzLkMA","2015-10-04T09:00:01.000Z","ポコダンにヒカキンとセイキンが出現！！！【ポコロンダンジョンズ】",483500,875,128,193
